0000.395551 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.400107 00000181 8 7D 00 32 10 32 20 32 00
0000.400358 000001F8 8 00 00 FF FF FE 00 00 0F
0000.400594 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.400835 0000035D 8 90 03 00 00 09 C0 53 00
0000.401044 00000511 7 00 18 C5 D1 F9 AF D1 
0000.401285 00000652 8 95 90 00 15 40 07 55 50
0000.404470 00000244 7 FE FE 00 18 00 00 FE 
0000.405038 000001F9 6 20 00 7D 00 00 FF  
0000.405253 00000650 5 41 00 FF D6 00   
0000.405473 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.406303 00000215 6 00 20 00 00 01 01  
0000.410112 00000181 8 7D 00 32 10 32 20 32 00
0000.410363 000001F8 8 00 00 FF FF FE 00 00 0F
0000.410598 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.410834 000005FD 8 1F 64 55 4A C9 42 00 00
0000.411039 0000065B 6 FF EF FE B8 40 7C  
